Source,Category,Headline,Description,Link,Date,Author,Target
Lusaka Times,local news,Oswald Mutapa: Zambia Can Handle 2019 COSAFA U20 Final Pressure,Zambia U20 coach Oswald Mutapa insists they can absorb the pressure after reaching their first COSAFA U20 Cup final since 2016. 2019 COSAFA U20 Cup hosts Young Chipolopolo crushed Angola 3-0 in Thursday’s semifinals at Nkoloma Stadium in Lusaka to improve on their 2018 form when they were lost 2-1 to eventual runners-up Zimbabwe in […],https://www.lusakatimes.com/2019/12/13/oswald-mutapa-zambia-can-handle-2019-cosafa-u20-final-pressure/,2019-12-13 12:33:07+00:00,sports,0
Lusaka Times,career,Perry Mutapa Cautious of Power Dynamos’ Form,New Power Dynamos coach Perry Mutapa has cautioned that there is a lot of work to be done despite the six-time champions’ recent resurgent form before he can say the struggling Kitwe giants are out of the woods. Power on Wednesday collected their biggest win of the season when they beat Zanaco 3-0 away in […],https://www.lusakatimes.com/2019/12/13/perry-mutapa-cautious-of-power-dynamos-form/,2019-12-13 11:51:07+00:00,sports,0
Lusaka Times,sports,‘Sate-Sate’  Kampamba Itching for Copperbelt  Derby  Against Zesco,Nkana star Ronald ‘Sate-Sate’ Kampamba is looking forward to Saturday’s big Copperbelt derby against FAZ Super Division leaders Zesco United set for Nkana Stadium in Kitwe. The two giants will be meeting for the first time in the 2019/20 Super Division campaign. Champions Zesco are leading the table with 28 points from 10 matches played […],https://www.lusakatimes.com/2019/12/12/sate-sate-kampamba-itching-for-copperbelt-derby-against-zesco/,2019-12-12 04:53:42+00:00,sports,0
Lusaka Times,sports,COSAFA U20 PREVIEW: Zambia Battle to End Three-Year  Final Drought,Zambia seeks an elusive first COSAFA U20 Cup final appearance since 2016 when they face Angola in Thursday’s semifinal at Nkoloma Stadium in Lusaka. Winner will face Madagascar or defending champions South Africa in the final on December 14 at the same venue who will play in Thursday’s lunchtime semifinals. Young Chipolopolo has failed to […],https://www.lusakatimes.com/2019/12/11/cosafa-u20-preview-zambia-battle-to-end-three-year-final-drought/,2019-12-11 11:38:15+00:00,sports,0
Lusaka Times,development,Zanaco Leave CAF Comfort Zone to Face  Recovering Power Dynamos,Zanaco return to action this Wednesday after their continental engagements when they host Power Dynamos in a rescheduled FAZSuper Division Week 11 fixture at Sunset Stadium in Lusaka. The match comes four days after Zanaco drew 1-1 at home with last season’s CAF Confederation Cup runners-up RSB Berkane of Morocco in a Group B encounter […],https://www.lusakatimes.com/2019/12/11/zanaco-leave-caf-comfort-zone-to-face-recovering-power-dynamos/,2019-12-10 22:55:08+00:00,sports,0
Lusaka Times,business news,My Farewell Message To Pastor Reinhard Bonnke: Africa Shall NEVER forget.,"By Rev Dr Nevers Mumba,  No one knew who I was. I was a 21-year-old boy in 1981 studying to become an Artisan in our National Mining Company in Kitwe. Then Reinhard Bonnke came to Zambia. Thirty-six years later I have served as Leader of Victory Ministries International and as the first member of the […]",https://www.lusakatimes.com/2019/12/10/my-farewell-message-to-pastor-reinhard-bonnke-africa-shall-never-forget/,2019-12-10 09:56:14+00:00,Chief Editor,1
Lusaka Times,career,Chambeshi Seeks New Challenge,Coach Beston Chambeshi says he is open to new job offers after resigning as Nkana coach on Sunday. This was Chambeshi’s third stint as Nkana coach and it lasted two and a half years. Nkana have since promoted Manfred Chabinga to the role of acting head coach. ‘Time had come for us to separate. Time […],https://www.lusakatimes.com/2019/12/10/chambeshi-seeks-new-challenge/,2019-12-09 22:24:02+00:00,sports,1
Lusaka Times,business news,CEC could cease operations by March next year-CEO,"Copperbelt Energy Corporation (CEC) may be forced out of business as early as March 2020 if a new Bulk Supply Agreement with ZESCO is not signed, company Plc Chief Executive Officer Owen Silavwe has revealed. And some Ministry of Energy officials have said Zesco has been instructed not to renew the agreement by some “high […]",https://www.lusakatimes.com/2019/12/09/cec-could-cease-operations-by-march-next-year-ceo/,2019-12-09 11:53:41+00:00,editor,1
Lusaka Times,politics,Chiyangi Backs Kaseba to End League Drought,Green Eagles striker Tapson Kaseba has received a vote of confidence from coach Aggrey Chiyangi despite his current league drought. Kaseba has three continental and regional club cup competition goals this season but has surprisingly yet to hit the mark in the league by his high standards after ten games played by the 2019 transitional […],https://www.lusakatimes.com/2019/12/06/chiyangi-backs-kaseba-to-end-league-drought/,2019-12-06 19:14:13+00:00,sports,0
Lusaka Times,development,Zambia Begin Final Shot at Winning The COSAFA U20 Cup As Hosts,Young Chipolopolo Zambia kicks off its third successive attempt at winning the COSAFA U20 Cup as hosts when they face Botswana in their opening Group A match at Nkoloma Stadium in Lusaka. Zambia are battling to reclaim the COSAFA U20 crown they last won away in South Africa in December 2016 but fell twice at […],https://www.lusakatimes.com/2019/12/03/zambia-begin-final-shot-at-winning-the-cosafa-u20-cup-as-hosts/,2019-12-03 16:30:50+00:00,sports,0
Lusaka Times,local news,Kitwe United Captain Demands Consistency in Tight  Promotion Race,Kitwe United captain Moses Lolozi says Chingalika must be consistent to maintain their lead in the FAZ National Division One League. Kitwe stayed top of the table at the weekend after forcing a 2-2 draw against FC Muza at home in Kitwe. The Buchi Boys are leading with 28 points after playing 13 matches and […],https://www.lusakatimes.com/2019/12/02/kitwe-united-captain-demands-consistency-in-tight-promotion-race/,2019-12-02 20:04:10+00:00,sports,0
Lusaka Times,sports,Forest  Rangers Start Life Without Perry Mutapa With a Win,Forest Rangers began life without coach Perry Mutapa on a good note following a 1-0 home win over promoted Kansanshi Dynamos at Levy Mwanawasa Stadium in Ndola. Mutapa dumped Forest on Monday in 7th place after steering them from a three-match losing run to collect a draw and a win before leaving the Ndola club […],https://www.lusakatimes.com/2019/12/01/forest-rangers-start-life-without-perry-mutapa-with-a-win/,2019-12-01 16:27:22+00:00,sports,1
Lusaka Times,sports,Stubborn Green Eagles  Hold  Nkana,The status quo in the top five of the 2019/20 FAZ Super Division was maintained on Saturday following a litany of draws in that bracket of Week 13 fixtures. The big one was at Nkana Stadium in Kitwe where 2019 runners-up Green Eagles visited the record 12-time champions Nkana . That matches ended 0-0 in […],https://www.lusakatimes.com/2019/11/30/stubborn-green-eagles-hold-nkana/,2019-11-30 18:11:21+00:00,sports,0
Lusaka Times,development,Party Spoilers Green Eagles Visit Nkana,Green Eagles head to Kitwe this Saturday hoping to spoil another party when they visit in-form Nkana in a 2019/20 FAZ Super Division Week 13 fixture at Nkana Stadium. The match comes a week after they halted defending champions and current leaders Zesco United’s nine game winning start to the campaign with a 0-0 away […],https://www.lusakatimes.com/2019/11/29/party-spoilers-green-eagles-visit-nkana/,2019-11-29 17:12:48+00:00,sports,0
Lusaka Times,fashion,Chabinga:There’s No Holiday at Nkana,"Nkana assistant coach Manfred Chabinga says there is never a holiday for them in the league. Nkana are currently on a six match unbeaten run with four straight wins following two draws and quietly sit at number four after ten matches played on 20 points, four behind second placed Napsa Stars and eight adrift of […]",https://www.lusakatimes.com/2019/11/29/chabingatheres-no-holiday-at-nkana/,2019-11-29 09:06:53+00:00,sports,0
Lusaka Times,sports,Perry  Mutapa Sets His Power  Targets,"oach Perry Mutapa has set a modest target of helping Power Dynamos to survive relegation in the current campaign after being hired by the Kitwe side on Tuesday. Mutapa, who has been handed a two-year deal, replaced fired Gaston Mutobo. He inherits a Power side that is placed 13th in the Super Division with 11 […]",https://www.lusakatimes.com/2019/11/28/perry-mutapa-sets-his-power-targets/,2019-11-28 20:30:23+00:00,sports,0
Lusaka Times,career,Kitwe United Command Division One,Kitwe United have bounced back on top of the FAZ National Division One League following a 2-1 home win over Kafue Celtic on Saturday at Garden Park Stadium. Captain Moses Lolozi and striker Phregon Kunda scored for Chingalika in this round 12 match. The win pushed Chingalika to 27 points from 12 matches played. Kitwe […],https://www.lusakatimes.com/2019/11/25/kitwe-united-command-division-one/,2019-11-25 05:26:51+00:00,sports,0
Lusaka Times,development,The Race Course UPND Rally was 99.9% attended by residents of Kitwe,"The United Party for National Development (UPND) has dismissed reports by the ruling Patriotic Front (PF) that the party’s weekend rally in Kitwe was full of cadres that had been transported from other regions. In a statement released to the media, UPND said that the Race Course UPND Rally was 99.9% attended by what the […]",https://www.lusakatimes.com/2019/11/25/the-race-course-upnd-rally-was-99-9-attended-by-residents-of-kitwe/,2019-11-25 04:51:46+00:00,Chief Editor,1
Lusaka Times,career,Power Dynamos  Crawl  Out of  Relegation Zone,Ailing Power Dynamos collected their third league win of the 2019/2020 season on Sunday following a 2-0 home victory over fellow strugglers Nakambala Leopards at Arthur Davies Stadium in Kitwe. The victory lifts Power outside the top half of the bottom four relegation zone from 15th to 13th position. Sunday’s victory also handed Power its […],https://www.lusakatimes.com/2019/11/24/power-dynamos-crawl-out-of-relegation-zone/,2019-11-24 16:26:55+00:00,sports,0
Lusaka Times,local news,Nkana Secure Fourth Straight League Win,Nkana have thumped Lumwana Radiants 2-0 in Solwezi to record their fourth straight win in the FAZ Super Division. Striker Idris Mbombo propelled Nkana to victory when registering a brace at Independence Stadium in the lunch-time match. Mbombo gave Nkana a 10th minute lead before completing his brace with a 55th minute strike. These were […],https://www.lusakatimes.com/2019/11/23/nkana-secure-fourth-straight-league-win/,2019-11-23 13:57:47+00:00,sports,0
Lusaka Times,sports,"Lwandamina, Chiyangi Cross Swords at Levy on Saturday","Five days after being on the same side of the cause, Zesco United coach George Lwandamina and Green Eagles coach Aggrey Chiyangi will sit in opposite dugouts this Saturday in a 2019/2020 FAZ Super Division clash at Levy Mwanawasa Stadium in Ndola. The encounter comes in the wake of Lwandamina and Chiyangi’s Chipolopolo assignment in […]",https://www.lusakatimes.com/2019/11/22/lwandamina-chiyangi-cross-swords-at-levy-on-saturday/,2019-11-22 16:52:40+00:00,sports,0
Lusaka Times,sports,Fans Demand Chipolopolo Overhaul,Some soccer fans in Kitwe are calling for the overhauling of the entire Chipolopolo squad. Fans interviewed in the town centre say changes must be made to both the playing squad and the Aggrey Chiyangi led coaching bench. Zambia are bottom of Group H of the 2021 Africa Cup qualifying campaign after losing the first […],https://www.lusakatimes.com/2019/11/21/fans-demand-chipolopolo-overhaul/,2019-11-21 11:27:03+00:00,sports,1
Lusaka Times,politics,UPND wants State House to take immediate action against Kaizer Zulu,The United Party for National Development (UPND) says it is disheartening that President Edgar Lungus political advisor Kaizer Zulu has been allowed to walk freely along the corridors of power after causing terror and engaging in criminal activities. Party Secretary-General Stephen Katuka says what Edgar Lungu’s political advisor Kaizer Zulu did by recklessly bashing a […],https://www.lusakatimes.com/2019/11/20/upnd-wants-state-house-to-take-immediate-action-against-kaizer-zulu/,2019-11-20 06:21:26+00:00,Chief Editor,1
